Transaction_date	Movie Name	Price	Payment_Type	Name	City	State	Movie Type	Account_Created	Last_Login	Latitude	Longitude	
1/12/2009 0:17	Emma (1996)	1200	Mastercard	Andrea	Brondby Strand	Kobenhavn	Comedy	1/7/2009 23:40	2/11/2009 22:23	55.6166667	12.35	
1/25/09 10:32	"Crow: City of Angels, The (1996)"	1200	Mastercard	Pilar	Florence	Tuscany	Action	1/23/09 4:46	2/12/2009 2:22	43.7666667	11.25	
1/12/2009 23:35	House Arrest (1996)	1200	Visa	Lisa	Perth	Western Australia	Children	5/8/2006 23:41	2/12/2009 3:46	-31.9333333	115.8333333	
1/11/2009 6:09	"Eyes Without a Face (Yeux sans visage, Les) (1959)"	1200	Amex	A	Saint Petersburg            	FL	Horror	11/8/2008 4:07	2/12/2009 4:41	27.77056	-82.67944	
1/3/2009 13:35	Tales from the Crypt Presents: Bordello of Blood (1996)	1200	Mastercard	Yvette	Aubonne	Vaud	Comedy	8/15/08 4:02	2/12/2009 5:17	46.4833333	6.4	
1/18/09 11:03	"Spitfire Grill, The (1996)"	3600	Amex	Katie	Gava	Catalonia	Drama	1/18/09 6:16	2/12/2009 7:35	41.3	2.0166667	
1/5/2009 18:55	Escape from L.A. (1996)	1200	Visa	Nicole	Mc Lean                     	VA	Action	4/3/2008 16:57	2/12/2009 10:25	38.94222	-77.1825	
1/2/2009 18:54	Basquiat (1996)	1200	Mastercard	Kelly	Hendersonville              	TN	Drama	12/7/2008 4:51	2/12/2009 11:31	36.30472	-86.62	
1/13/09 14:44	Tin Cup (1996)	3600	Visa	george	Zurich	Zurich	Comedy	12/14/08 10:19	2/12/2009 12:08	47.3666667	8.55	
1/4/2009 4:05	"Godfather, The (1972)"	1200	Mastercard	Samantha	Watford	England	Crime	12/31/08 8:33	2/12/2009 12:29	51.6666667	-0.4	
1/27/09 12:47	Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)	1200	Visa	Caterina	Amsterdam	Noord-Holland	Action	1/27/09 12:03	2/12/2009 12:59	52.35	4.9166667	
1/22/09 6:51	Bound (1996)	1200	Visa	Kate	Rochester Hills             	MI	Crime	1/22/09 5:54	2/12/2009 13:01	42.68056	-83.13389	
1/1/2009 21:40	Carpool (1996)	1200	Mastercard	Tina	Anglesea	Victoria	Comedy	10/20/08 18:27	2/12/2009 14:58	-38.4166667	144.1666667	
1/27/09 18:06	Kansas City (1996)	1200	Visa	Emily	Killarney	New Providence	Crime	1/13/09 18:22	2/12/2009 19:28	25.05	-77.4166667	
1/10/2009 14:59	Gone Fishin' (1997)	1200	Amex	Maricel	Malibu                      	CA	Comedy	1/10/2009 14:47	2/12/2009 19:39	34.005	-118.80917	
1/26/09 15:42	Nothing to Lose (1994)	1200	Visa	Patricia	Allen                       	TX	Action	1/26/09 14:38	2/12/2009 22:41	33.10306	-96.67028	
1/12/2009 14:37	Supercop 2 (Project S) (Chao ji ji hua) (1993)	1200	Mastercard	steve	Evires	Rhone-Alpes	Action	1/12/2009 7:47	2/12/2009 23:49	46.0333333	6.2333333	
1/16/09 7:58	"Relic, The (1997)"	1200	Amex	Darrah	Den Haag	Zuid-Holland	Horror	9/30/07 4:03	2/13/09 3:05	52.0833333	4.3	
1/22/09 14:32	"Island of Dr. Moreau, The (1996)"	1200	Visa	Sara	Perth City	Western Australia	Sci-Fi	9/5/2008 7:18	2/13/09 3:50	-31.9333333	115.8333333	
1/19/09 6:50	First Kid (1996)	1200	Visa	Erika	Redruth	England	Children	1/6/2009 13:29	2/13/09 4:27	50.2333333	-5.2333333	
1/24/09 11:54	"Trigger Effect, The (1996)"	1200	Visa	Audrey	Bruxelles	Brussels (Bruxelles)	Drama	1/24/09 10:47	2/13/09 6:39	50.8333333	4.3333333	
1/13/09 13:36	Bogus (1996)	1200	Visa	Louise	London	England	Children	5/16/06 9:10	2/13/09 6:41	51.52721	0.14559	
1/13/09 11:56	Bulletproof (1996)	1200	Diners	Karen	Montreal	Quebec	Action	10/31/08 12:37	2/13/09 8:18	45.5	-73.5833333	
1/19/09 7:49	Land Before Time III: The Time of the Great Giving (1995)	1200	Amex	Maki	Miami Beach                 	FL	Adventure	1/18/09 15:26	2/13/09 12:26	25.79028	-80.13028	
1/10/2009 7:37	1-900 (06) (1994)	1200	Visa	Peter	Shankill	Dublin	Drama	10/11/2008 3:19	2/13/09 13:32	53.2261111	-6.1244444	
1/20/09 5:53	Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)	1200	Diners	Ashlee	Oxford	England	Horror	1/14/09 4:35	2/13/09 14:15	51.75	-1.25	
1/6/2009 10:34	Twelfth Night (1996)	1200	Mastercard	Anja	New York                    	NY	Comedy	1/6/2009 10:03	2/13/09 14:41	40.71417	-74.00639	
1/23/09 5:14	Mother Night (1996)	1200	Visa	Ellen Walton 	Melbourne	Victoria	Drama	12/16/07 17:05	2/13/09 15:28	-37.8166667	144.9666667	
1/14/09 16:02	Wild Reeds (Les roseaux sauvages) (1994)	1200	Mastercard	Jessica	Woodland Hills              	CA	Drama	1/14/09 14:53	2/13/09 16:45	34.16833	-118.605	
1/14/09 18:05	For Whom the Bell Tolls (1943)	1200	Visa	Wouter and Andrea	Anchorage                   	AK	Adventure	1/10/2009 3:19	2/13/09 17:22	61.21806	-149.90028	
1/8/2009 20:52	"Philadelphia Story, The (1940)"	1200	Visa	Pam and Rob	Yorba Linda                 	CA	Comedy	11/18/08 20:03	2/13/09 19:32	33.88861	-117.81222	
1/7/2009 13:57	Singin' in the Rain (1952)	1200	Visa	Elsa	Waiwera	Auckland	Comedy	1/7/2009 13:32	2/13/09 19:54	-36.55	174.7166667	
1/25/09 10:34	"American in Paris, An (1951)"	1200	Amex	kathleen kane	Jamaica Plain               	MA	Musical	1/19/09 19:01	2/13/09 20:20	42.30972	-71.12083	
1/28/09 4:35	Funny Face (1957)	1200	Diners	Selene	Oslo	Oslo	Comedy	4/5/2005 5:30	2/13/09 23:15	59.9166667	10.75	
1/19/09 3:25	Breakfast at Tiffany's (1961)	1200	Visa	Christy	Setagaya	Tokyo	Drama	1/10/2006 4:49	2/14/09 1:03	35.6333333	139.65	
1/18/09 0:41	Vertigo (1958)	3600	Visa	Hanna Agla	Donauworth	Bayern	Drama	9/21/06 23:27	2/14/09 1:11	48.7	10.8	
1/27/09 2:38	Rear Window (1954)	1200	Visa	Elyse	Bandon	Cork	Mystery	11/30/07 9:25	2/14/09 3:36	51.7469444	-8.7425	
1/16/09 6:04	It Happened One Night (1934)	1200	Mastercard	Alexis	Ehingen an der Donau	Baden-Wurttemberg	Comedy	1/15/09 2:56	2/14/09 5:05	48.2833333	9.7333333	
1/5/2009 5:30	Gaslight (1944)	1200	Visa	M George	Paris	Ile-de-France	Drama	1/5/2009 4:11	2/14/09 5:34	48.8666667	2.3333333	
1/9/2009 14:55	"Gay Divorcee, The (1934)"	1200	Visa	John	Banbury	England	Comedy	1/8/2009 16:23	2/14/09 7:27	52.05	-1.3333333	
1/29/09 10:07	North by Northwest (1959)	1200	Visa	cheryl	Beverly Hills               	CA	Action	1/27/09 8:42	2/14/09 10:01	34.07361	-118.39944	
1/27/09 3:55	"Apartment, The (1960)"	1200	Amex	R	Danderyd	Stockholm	Comedy	9/13/06 10:09	2/14/09 10:37	59.4166667	18.0166667	
1/25/09 12:35	Some Like It Hot (1959)	3600	Visa	Charlene 	Sebastopol                  	CA	Comedy	1/25/09 10:42	2/14/09 10:40	38.40222	-122.82278	
1/3/2009 16:56	Charade (1963)	1200	Visa	Cindy	Glendora                    	CA	Comedy	3/13/04 14:09	2/14/09 11:23	34.13611	-117.86444	
1/12/2009 12:04	Casablanca (1942)	1200	Visa	Ed	Nacka	Stockholm	Drama	12/5/2007 12:48	2/14/09 12:32	59.3	18.1666667	
1/27/09 3:19	"Maltese Falcon, The (1941)"	1200	Mastercard	Astrid	Canterbury	England	Film-Noir	1/27/09 1:01	2/14/09 13:35	51.2666667	1.0833333	
1/24/09 9:30	My Fair Lady (1964)	1200	Visa	Nicole	Neuchatel	Neuchatel	Comedy	1/24/09 5:24	2/14/09 13:45	47	6.9666667	
1/25/09 18:33	Sabrina (1954)	1200	Visa	Maria Macarena	Billings                    	MT	Comedy	1/23/09 9:35	2/14/09 16:27	45.78333	-108.5	
1/15/09 11:43	Roman Holiday (1953)	1200	Visa	Maggie	Libertyville                	IL	Comedy	10/24/08 19:02	2/14/09 17:43	42.28306	-87.95306	
1/23/09 16:30	"Little Princess, The (1939)"	3600	Amex	Christophe	Temecula                    	CA	Children	1/9/2009 15:59	2/14/09 19:11	33.49361	-117.1475	
1/5/2009 12:57	Meet Me in St. Louis (1944)	1200	Diners	Manoj	Boise                       	ID	Musical	1/5/2009 9:32	2/14/09 19:19	43.61361	-116.2025	
1/29/09 16:52	"Wizard of Oz, The (1939)"	1200	Visa	Brenda	Rock Hill                   	SC	Adventure	1/25/09 12:00	2/14/09 19:34	34.92472	-81.02528	
1/10/2009 0:04	Gone with the Wind (1939)	1200	Mastercard	Lizelle 	Mililani                    	HI	Drama	1/9/2009 23:37	2/14/09 19:34	21.42556	-157.96083	
1/3/2009 14:17	My Favorite Year (1982)	3600	Visa	Kees en Valesca	Scamander	Tasmania	Comedy	1/3/2009 13:53	2/14/09 20:11	-41.465	148.2572222	
1/15/09 9:00	Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)	1200	Visa	Cormac	Freeport City	Freeport	Drama	1/15/09 8:10	2/14/09 20:36	26.5333333	-78.7	
1/24/09 20:58	Citizen Kane (1941)	1200	Visa	jacqueline	North Vancouver	British Columbia	Drama	12/28/08 15:54	2/14/09 22:12	49.3166667	-123.0666667	
1/10/2009 11:53	2001: A Space Odyssey (1968)	1200	Visa	Martin	Ludwigsburg	Baden-Wurttemberg	Adventure	1/17/08 8:20	2/15/09 1:42	48.9	9.1833333	
1/4/2009 17:34	All About Eve (1950)	1200	Mastercard	Dean	Rockingham	Western Australia	Drama	10/20/07 19:09	2/15/09 2:14	-32.2833333	115.7166667	
1/28/09 0:22	"Women, The (1939)"	1200	Visa	VERBENA	Basel	Basel-Town	Comedy	9/27/08 0:24	2/15/09 3:20	47.5666667	7.6	
1/17/09 1:49	Rebecca (1940)	1200	Mastercard	Angel Marie	Den Haag	Zuid-Holland	Drama	1/13/09 5:09	2/15/09 5:19	52.0833333	4.3	
1/25/09 17:48	Foreign Correspondent (1940)	1200	Visa	olla	Westminster                 	CO	Drama	1/24/09 23:48	2/15/09 8:08	39.83667	-105.03667	
1/22/09 5:39	Notorious (1946)	3600	Visa	Eman	Penclawdd	Wales	Film-Noir	1/14/09 13:33	2/15/09 8:34	51.6333333	-4.1	
1/19/09 15:40	Spellbound (1945)	3600	Visa	Julia	Ede	Gelderland	Mystery	1/19/09 14:32	2/15/09 10:33	52.0333333	5.6666667	
1/21/09 23:52	"Affair to Remember, An (1957)"	1200	Visa	Sarah	Plan-les-Ouattes	Geneve	Drama	11/23/08 4:51	2/15/09 11:16	46.1666667	6.1166667	
1/19/09 13:15	To Catch a Thief (1955)	1200	Visa	Esther	Stocksund	Stockholm	Crime	5/29/07 1:32	2/15/09 11:39	59.3833333	18.0666667	
1/16/09 7:35	Father of the Bride (1950)	1200	Diners	amy	Stuttgart	Baden-Wurttemberg	Comedy	10/6/2006 2:02	2/15/09 12:00	48.7666667	9.1833333	
1/22/09 9:48	"Band Wagon, The (1953)"	3600	Mastercard	Jyoti	Tunbridge Wells	England	Comedy	1/8/2008 14:37	2/15/09 13:36	51.1333333	0.2833333	
1/18/09 12:05	Ninotchka (1939)	3600	Visa	Keri	Issaquah                    	WA	Comedy	1/5/2009 19:24	2/15/09 13:40	47.53028	-122.03139	
1/4/2009 10:44	Love in the Afternoon (1957)	1200	Diners	Paul	Burnaby	British Columbia	Comedy	11/26/08 20:16	2/15/09 13:46	49.25	-122.95	
1/20/09 14:55	Gigi (1958)	1200	Mastercard	Attie	Cypress                     	CA	Musical	9/27/08 7:22	2/15/09 15:23	33.81694	-118.03639	
1/2/2009 18:41	"Adventures of Robin Hood, The (1938)"	1200	Visa	odile	Lititz                      	PA	Action	2/1/2006 8:47	2/15/09 15:47	40.15722	-76.30722	
1/2/2009 7:03	"Mark of Zorro, The (1940)"	1200	Visa	gail 	London	England	Adventure	5/24/08 11:10	2/15/09 16:04	51.52721	0.14559	
1/21/09 7:19	Laura (1944)	1200	Visa	Niki	Chadds Ford                 	PA	Crime	3/5/2008 11:25	2/15/09 16:06	39.87167	-75.59167	
1/11/2009 17:52	"Ghost and Mrs. Muir, The (1947)"	3600	Visa	Danny	St Thomas                   	VI	Drama	9/17/03 11:57	2/15/09 18:08	18.35917	-64.92111	
1/16/09 17:56	Lost Horizon (1937)	1200	Mastercard	Sarah	Coppell                     	TX	Drama	1/16/09 12:57	2/15/09 20:13	32.95444	-97.01472	
1/9/2009 20:00	Top Hat (1935)	1200	Visa	Beckie 	Ladera Ranch                	CA	Comedy	1/6/2009 13:50	2/15/09 23:10	33.57056	-117.63861	
1/13/09 2:47	To Be or Not to Be (1942)	1200	Visa	Maryse	Rathfarnham	Dublin	Comedy	1/13/09 2:35	2/16/09 0:09	53.3005556	-6.2827778	
1/19/09 4:23	My Man Godfrey (1936)	3600	Mastercard	don	Cagliari	Sardinia	Comedy	1/13/08 11:41	2/16/09 0:22	39.2166667	9.1166667	
1/13/09 12:51	Giant (1956)	1200	Visa	Majken	Charlottenlund	Kobenhavn	Drama	5/27/08 18:51	2/16/09 1:05	55.75	12.5833333	
1/29/09 7:40	East of Eden (1955)	1200	Amex	Karen and Andrew	Munchen	Bayern	Drama	7/29/03 9:23	2/16/09 2:39	49.55	11.5833333	
1/21/09 4:34	"Thin Man, The (1934)"	1200	Visa	Katerina	Firenze	Tuscany	Comedy	4/24/08 0:57	2/16/09 3:45	43.7666667	11.25	
1/7/2009 13:28	His Girl Friday (1940)	1200	Mastercard	Mary	Baile Atha Bui	Meath	Comedy	9/21/05 15:42	2/16/09 3:51	53.6186111	-6.9205556	
1/26/09 16:47	Around the World in 80 Days (1956)	1200	Visa	Oscar	Chamonix-Mont-Blanc	Rhone-Alpes	Adventure	1/26/09 4:53	2/16/09 5:01	45.9166667	6.8666667	
1/29/09 1:01	It's a Wonderful Life (1946)	1200	Diners	Suejean	Gingins	Vaud	Children	1/20/09 6:14	2/16/09 5:09	46.4	6.1833333	
1/25/09 12:55	Mr. Smith Goes to Washington (1939)	1200	Amex	ann	Boca Raton                  	FL	Drama	12/6/2008 15:26	2/16/09 6:54	26.35833	-80.08333	
1/24/09 13:35	Bringing Up Baby (1938)	1200	Visa	Renee	Chaska                      	MN	Comedy	5/11/2006 13:27	2/16/09 9:00	44.78944	-93.60194	
1/28/09 13:30	Penny Serenade (1941)	1200	Visa	Catherine	Hghlnds Ranch               	CO	Drama	1/28/09 13:03	2/16/09 9:13	39.61333	-105.01611	
1/20/09 19:08	Of Human Bondage (1934)	1200	Amex	Rhonda	Atlanta                     	GA	Drama	11/21/08 5:52	2/16/09 10:08	33.74889	-84.38806	
1/29/09 17:13	Little Lord Fauntleroy (1936)	1200	Amex	alix	Tenafly                     	NJ	Drama	12/12/2007 12:26	2/16/09 10:19	40.92528	-73.96333	
1/2/2009 5:33	"Inspector General, The (1949)"	1200	Visa	Mike	Aberdeen	Scotland	Musical	10/18/04 4:53	2/16/09 11:12	57.1333333	-2.1	
1/31/09 11:03	"39 Steps, The (1935)"	1200	Visa	Diane	Djurgarden	Stockholm	Drama	1/25/09 3:48	2/16/09 12:08	59.3166667	18.1166667	
1/13/09 9:16	Night of the Living Dead (1968)	1200	Visa	Sigrun	Nashville                   	TN	Horror	1/12/2009 20:48	2/16/09 12:33	36.16583	-86.78444	
1/19/09 12:38	"African Queen, The (1951)"	1200	Visa	Dania	Munich	Bayern	Adventure	1/19/09 11:47	2/16/09 12:46	48.15	11.5833333	
1/18/09 12:14	Beat the Devil (1953)	3600	Mastercard	Kelsi	Utrecht	Utrecht	Adventure	12/12/2008 3:30	2/16/09 12:49	52.0833333	5.1333333	
1/22/09 10:59	Cat on a Hot Tin Roof (1958)	1200	Visa	Maria	Boyceville                  	WI	Drama	1/2/2009 14:09	2/16/09 14:50	45.04361	-92.04083	
1/14/09 7:30	Meet John Doe (1941)	1200	Visa	Bent Erik	Basauri	Pais Vasco	Comedy	2/3/2008 2:56	2/16/09 15:04	43.0166667	-2.4	
1/19/09 1:52	"Farewell to Arms, A (1932)"	1200	Amex	Kirsten	Melbourne	Victoria	Romance	4/24/07 4:36	2/17/09 1:20	-37.8166667	144.9666667	
1/8/2009 23:00	Nothing Personal (1995)	1200	Visa	Dickson	Kemerburgaz	Istanbul	Drama	9/16/08 2:07	2/17/09 1:29	41.1594444	28.9127778	
1/25/09 7:29	Dangerous Ground (1997)	1200	Diners	Howard	Worcester	England	Drama	1/22/09 14:02	2/17/09 3:00	52.2	-2.2	
1/17/09 15:19	Picnic (1955)	1200	Visa	Dana	Thurles	Tipperary	Drama	1/15/09 9:13	2/17/09 3:26	52.6819444	-7.8022222	
1/23/09 12:23	"Pompatus of Love, The (1996)"	1200	Mastercard	Nola	Den Haag	Zuid-Holland	Comedy	1/23/09 11:11	2/17/09 3:35	52.0833333	4.3	
1/24/09 8:45	Fly Away Home (1996)	1200	Visa	Elizabeth	Cos Cob                     	CT	Adventure	11/8/2008 14:45	2/17/09 3:40	41.03333	-73.6	
1/27/09 3:45	Bliss (1997)	3600	Visa	minjeong	Bern	Bern	Drama	1/27/09 2:39	2/17/09 3:44	46.9166667	7.4666667	
1/29/09 23:48	Grace of My Heart (1996)	1200	Visa	Matt	Leicester	England	Comedy	11/15/08 6:49	2/17/09 5:47	52.6333333	-1.1333333	
1/3/2009 18:43	Maximum Risk (1996)	1200	Visa	Vanessa	Cornwall	Ontario	Action	7/3/2006 8:36	2/17/09 6:17	45.0166667	-74.7333333	
1/24/09 17:18	Michael Collins (1996)	3600	Visa	Charlotte	Sterling                    	VA	Drama	2/15/08 15:34	2/17/09 6:26	39.00611	-77.42889	
1/2/2009 15:13	Infinity (1996)	1200	Visa	Rowena	Cork	Cork	Drama	1/10/2006 7:05	2/17/09 6:38	51.8986111	-8.4958333	
1/8/2009 10:44	Big Night (1996)	1200	Visa	Catherine	Mount Forest	Ontario	Comedy	1/6/2009 13:03	2/17/09 6:39	43.9666667	-80.7333333	
1/29/09 8:13	Last Man Standing (1996)	1200	Mastercard	Sarah	Ridgefield                  	CT	Action	1/28/08 13:55	2/17/09 7:55	41.28139	-73.49861	
1/24/09 10:26	Set It Off (1996)	1200	Visa	sorcha	Porto Alegre	Rio Grande do Sul	Action	1/24/09 4:47	2/17/09 8:05	-30.0333333	-51.2	
1/24/09 12:56	2 Days in the Valley (1996)	1200	Visa	sorcha	Cartierville	Quebec	Crime	1/12/2009 21:34	2/17/09 9:19	45.5333333	-73.7166667	
1/7/2009 13:38	Extreme Measures (1996)	1200	Mastercard	Mary	Stuttgart	Baden-Wurttemberg	Drama	1/6/2009 13:40	2/17/09 9:32	48.7666667	9.1833333	
1/23/09 15:38	"Glimmer Man, The (1996)"	1200	Visa	Ronja	Manhattan                   	NY	Action	1/17/09 15:05	2/17/09 10:58	40.71417	-74.00639	
1/26/09 14:43	D3: The Mighty Ducks (1996)	1200	Visa	Nicola 	Sneem	Kerry	Children	1/26/09 13:55	2/17/09 11:07	51.8333333	-9.9	
1/17/09 20:33	"Chamber, The (1996)"	1200	Amex	BURCAK	Alpharetta                  	GA	Drama	1/9/2009 11:26	2/17/09 12:31	34.07528	-84.29417	
1/5/2009 9:15	"Apple Dumpling Gang, The (1975)"	1200	Visa	isabelle	Sainte-Therese-de-Blainville	Quebec	Children	8/21/08 9:43	2/17/09 12:34	45.6333333	-73.85	
1/20/09 8:16	"Davy Crockett, King of the Wild Frontier (1955)"	1200	Mastercard	christy	Germantown                  	TN	Adventure	1/6/2009 8:33	2/17/09 13:01	35.08667	-89.81	
1/29/09 12:46	Escape to Witch Mountain (1975)	1200	Visa	Lilly	Castleknock	Dublin	Adventure	1/19/09 16:00	2/17/09 14:06	53.3786111	-6.3922222	
1/15/09 18:12	"Love Bug, The (1969)"	1200	Diners	Mandy	Hono                        	HI	Children	1/29/07 13:21	2/17/09 14:17	21.30694	-157.85833	
1/23/09 13:55	Herbie Rides Again (1974)	1200	Mastercard	Elena	New Rochelle                	NY	Children	8/7/2005 15:07	2/17/09 15:16	40.91139	-73.78278	
1/26/09 10:26	Old Yeller (1957)	1200	Visa	Lolarae	Calgary	Alberta	Children	1/26/09 10:16	2/17/09 15:17	51.0833333	-114.0833333	
1/12/2009 11:48	"Parent Trap, The (1961)"	1200	Mastercard	Lisa	South Waterford             	ME	Children	7/5/2007 14:58	2/17/09 15:29	44.1786	-70.7164	
1/29/09 15:20	Pollyanna (1960)	1200	Mastercard	Nita and Trebor	Washington Township         	OH	Children	1/18/09 20:47	2/17/09 16:29	39.75889	-84.19167	
1/28/09 7:26	Homeward Bound: The Incredible Journey (1993)	1200	Visa	Jenevieve	Guelph	Ontario	Adventure	1/23/09 19:04	2/17/09 18:08	43.55	-80.25	
1/14/09 0:03	"Shaggy Dog, The (1959)"	3600	Mastercard	Piret	Bunbury	Western Australia	Children	6/16/08 18:22	2/17/09 19:31	-33.3333333	115.6333333	
1/13/09 1:55	Swiss Family Robinson (1960)	1200	Mastercard	Damian	Mettlach	Saarland	Adventure	4/1/2006 22:29	2/17/09 20:45	49.5	6.6	
1/12/2009 23:21	That Darn Cat! (1965)	1200	Mastercard	Lusell	Oberwil	Basel-Country	Children	1/6/2009 2:47	2/17/09 22:57	47.5166667	7.55	
1/22/09 2:16	"20,000 Leagues Under the Sea (1954)"	1200	Visa	Costanza	Beykoz	Istanbul	Adventure	9/7/2008 11:43	2/18/09 0:27	41.1438889	29.0905556	
1/29/09 12:53	Cool Runnings (1993)	1200	Visa	Vanessa	Arc-et-Senans	Franche-Comte	Comedy	1/29/09 10:10	2/18/09 1:03	47.0333333	5.7666667	
1/28/09 11:36	Angels in the Outfield (1994)	1200	Diners	Evelyn	Grossbodungen	Thuringia	Children	1/28/09 11:08	2/18/09 2:04	51.4666667	10.5	
1/19/09 6:50	Cinderella (1950)	1200	Amex	Nicola	Bruxelles	Brussels (Bruxelles)	Animation	7/13/08 11:29	2/18/09 2:30	50.8333333	4.3333333	
1/30/09 5:20	Winnie the Pooh and the Blustery Day (1968)	1200	Visa	Simone	Kilcornan	Limerick	Animation	1/30/09 4:06	2/18/09 7:23	52.6166667	-8.8833333	
1/19/09 14:06	"Three Caballeros, The (1945)"	1200	Mastercard	Elisabeth	Wilmington                  	NC	Animation	1/19/09 12:41	2/18/09 8:18	34.22556	-77.945	
1/8/2009 9:43	"Sword in the Stone, The (1963)"	1200	Visa	Kasey	Aix-en-Provence	Provence-Alpes-Cote d'Azur	Animation	1/5/2009 9:05	2/18/09 8:38	43.5333333	5.4333333	
1/23/09 9:09	Robin Hood: Prince of Thieves (1991)	3600	Amex	Olympe	Lidingo	Stockholm	Adventure	1/18/06 11:49	2/18/09 8:45	59.3666667	18.1333333	
1/20/09 8:58	Mary Poppins (1964)	1200	Visa	James	Edmonton	Alberta	Children	12/24/08 17:51	2/18/09 9:42	53.55	-113.5	
1/2/2009 13:35	Dumbo (1941)	1200	Visa	Alyssa	Antibes	Provence-Alpes-Cote d'Azur	Animation	7/29/08 12:32	2/18/09 10:28	43.5833333	7.1166667	
1/9/2009 15:03	Pete's Dragon (1977)	1200	Visa	Reto	Seattle                     	WA	Adventure	1/8/2009 18:59	2/18/09 15:51	47.60639	-122.33083	
1/23/09 7:04	Bedknobs and Broomsticks (1971)	1200	Amex	Joelle	Rowayton                    	CT	Adventure	1/20/09 10:46	2/18/09 16:55	41.1175	-73.40833	
1/17/09 10:14	Alice in Wonderland (1951)	1200	Mastercard	Nicole	Simcoe	Ontario	Adventure	1/17/09 7:46	2/18/09 18:49	42.8333333	-80.3	
1/19/09 16:16	"Fox and the Hound, The (1981)"	1200	Mastercard	Alexandria	Lebanon                     	PA	Animation	9/3/2008 19:26	2/18/09 19:38	40.34083	-76.41167	
1/20/09 13:54	Freeway (1996)	1200	Mastercard	Elisabeth	Birkdale	Queensland	Comedy	12/20/05 23:05	2/18/09 23:07	-27.4833333	153.2166667	
1/23/09 21:35	"Sound of Music, The (1965)"	1200	Visa	Ann	Brisbane	Queensland	Musical	4/21/07 19:33	2/18/09 23:12	-27.5	153.0166667	
1/21/09 23:41	Die Hard (1988)	1200	Visa	Olga	Strasbourg	Alsace	Action	2/4/2008 4:45	2/19/09 0:09	48.5833333	7.75	
1/21/09 4:11	"Lawnmower Man, The (1992)"	1200	Visa	Courtney	Suchdol	Prague	Action	9/30/08 10:39	2/19/09 0:55	50.1333333	14.3833333	
1/10/2009 3:43	"Secret Agent, The (1996)"	1200	Visa	stacy	Stuttgart	Baden-Wurttemberg	Drama	3/5/2006 15:01	2/19/09 3:11	48.7666667	9.1833333	
1/15/09 18:08	Secrets & Lies (1996)	3600	Amex	Monica	Villanova                   	PA	Drama	1/12/2009 17:16	2/19/09 3:19	40.03722	-75.34944	
1/20/09 14:48	That Thing You Do! (1996)	3600	Visa	Michael	Norrkoping	Ostergotland	Comedy	12/21/08 11:49	2/19/09 5:22	58.6	16.1833333	
1/21/09 11:56	To Gillian on Her 37th Birthday (1996)	1200	Visa	Katrin	Zumikon	Zurich	Drama	3/21/06 13:30	2/19/09 7:05	47.3333333	8.6166667	
1/30/09 6:18	Beautiful Thing (1996)	3600	Mastercard	Louise	Balgach	St Gallen	Drama	1/14/06 2:40	2/19/09 7:10	47.4166667	9.6	
1/12/2009 17:28	"Long Kiss Goodnight, The (1996)"	1200	Amex	Alfredo A	Las Vegas                   	NV	Action	12/3/2008 14:12	2/19/09 8:09	36.175	-115.13639	
1/29/09 8:27	"Ghost and the Darkness, The (1996)"	3600	Visa	Kerry	Prague	Central Bohemia	Action	1/27/09 8:53	2/19/09 8:41	50.0833333	14.4666667	
1/24/09 12:43	Looking for Richard (1996)	1200	Visa	Saeko 	Warwick                     	NY	Documentary	2/2/2008 16:37	2/19/09 10:28	41.25639	-74.36028	
1/7/2009 10:49	Trees Lounge (1996)	3600	Visa	VIOLETA	Silver Spring               	MD	Drama	9/1/2008 13:09	2/19/09 10:43	38.99056	-77.02639	
1/11/2009 17:06	Normal Life (1996)	1200	Visa	Antje	Sacramento                  	CA	Crime	9/17/08 15:12	2/19/09 12:05	38.58167	-121.49333	
1/30/09 6:17	Get on the Bus (1996)	1200	Visa	janet	Blarney	Cork	Drama	1/30/09 3:02	2/19/09 12:48	51.9333333	-8.5666667	
1/7/2009 10:52	Shadow Conspiracy (1997)	1200	Visa	claire 	Ballyneety	Limerick	Thriller	1/7/2009 9:42	2/19/09 14:32	52.5961111	-8.5469444	
1/27/09 6:20	Jude (1996)	1200	Mastercard	Nathalie	Haymarket                   	VA	Drama	6/1/2006 12:04	2/19/09 16:52	38.81194	-77.63667	
1/21/09 20:02	Everyone Says I Love You (1996)	1200	Mastercard	Daria	George Town	 	Comedy	1/10/2009 16:09	2/19/09 19:19	19.3	-81.3833333	
1/4/2009 16:23	William Shakespeare's Romeo + Juliet (1996)	1200	Visa	Judith L.	Scottsdale                  	AZ	Drama	1/4/2009 16:04	2/19/09 19:35	33.50917	-111.89833	
1/6/2009 12:26	Swingers (1996)	1200	Visa	Audinet	Cambridge                   	MA	Comedy	1/6/2009 8:40	2/19/09 19:44	42.375	-71.10611	
1/11/2009 4:34	Sleepers (1996)	1200	Visa	William	Chalfont Saint Peter	England	Thriller	4/26/06 10:12	2/19/09 21:38	51.6	-0.55	
